Order_Year,Order_Month,Order_Day,Order_Week,Ship_Mode,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Profit,Sales_per_Quantity,Profit_Margin,Order_Quarter,Is_weekend?
2020,August,17,34,Standard Class,Corporate,United States,Brentwood,California,West,Office Supplies,Binders,264.056,8,77.3696,33.007,0.2930045142,3,FALSE
2020,August,17,34,Standard Class,Corporate,United States,Brentwood,California,West,Office Supplies,Binders,104.92,3,4.872,34.97333333,0.04643537934,3,FALSE
2020,August,31,36,Standard Class,Home Office,United States,San Francisco,California,West,Office Supplies,Binders,112.672,3,2.1684,37.55733333,0.01924524283,3,FALSE
2020,September,2,36,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,111.72,5,6.552,22.344,0.05864661654,3,FALSE
2020,September,3,36,Standard Class,Home Office,United States,La Mesa,California,West,Office Supplies,Binders,113.56,5,28.896,22.712,0.2544557943,3,FALSE
2020,September,4,36,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,522.984,2,152.495,261.492,0.2915863583,3,FALSE
2020,September,4,36,Standard Class,Corporate,United States,Oakland,California,West,Office Supplies,Binders,124.808,3,4.1328,41.60266667,0.03311326197,3,FALSE
2020,September,15,38,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,2385.488,7,884.058,340.784,0.3705983849,3,FALSE
2020,September,15,38,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,118.688,1,0.84,118.688,0.007077379348,3,FALSE
2020,September,23,39,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,122.96,3,23.712,40.98666667,0.192843201,3,FALSE
2020,September,23,39,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,144.824,6,9.0384,24.13733333,0.06240954538,3,FALSE
2020,October,2,40,Standard Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Binders,145.12,5,42.045,29.024,0.2897257442,4,FALSE
2020,October,5,41,Standard Class,Home Office,United States,San Francisco,California,West,Office Supplies,Binders,133.92,5,13.473,26.784,0.1006048387,4,FALSE
2020,October,5,41,Standard Class,Home Office,United States,San Francisco,California,West,Office Supplies,Binders,113.936,4,7.2268,28.484,0.06342859149,4,FALSE
2020,October,13,42,Standard Class,Corporate,United States,Sacramento,California,West,Office Supplies,Binders,5107.96,5,1906.485,1021.592,0.3732380442,4,FALSE
2020,October,19,43,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,146.624,3,13.8684,48.87466667,0.0945847883,4,FALSE
2020,November,7,45,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,144.792,4,7.6272,36.198,0.05267694348,4,FALSE
2020,November,11,46,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,162.6,5,39.52,32.52,0.2430504305,4,FALSE
2020,November,21,47,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,129.736,2,14.7668,64.868,0.1138219153,4,FALSE
2020,November,27,48,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,132.488,7,41.1208,18.92685714,0.3103737697,4,FALSE
2020,December,1,49,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,138.128,2,3.6714,69.064,0.0265796942,4,FALSE
2020,December,8,50,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,104.48,3,33.93,34.82666667,0.3247511485,4,FALSE
2020,December,8,50,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,117.424,1,8.409,117.424,0.07161227688,4,FALSE
2020,December,10,50,Standard Class,Corporate,United States,San Diego,California,West,Office Supplies,Binders,429.936,4,7.2268,107.484,0.01680901343,4,FALSE
2020,December,10,50,Standard Class,Corporate,United States,San Diego,California,West,Office Supplies,Binders,147.568,2,22.9488,73.784,0.1555133904,4,FALSE
2020,December,14,51,Standard Class,Home Office,United States,San Diego,California,West,Office Supplies,Binders,391.96,14,22.736,27.99714286,0.05800591897,4,FALSE
2020,December,17,51,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,335.24,5,5.1435,67.048,0.01534273953,4,FALSE
2020,December,25,52,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,468.552,3,51.8238,156.184,0.1106041592,4,FALSE
2020,December,30,53,Standard Class,Corporate,United States,Fairfield,California,West,Office Supplies,Binders,496.72,2,6.475,248.36,0.01303551297,4,FALSE
2020,December,30,53,Standard Class,Corporate,United States,Fairfield,California,West,Office Supplies,Binders,295.904,2,4.5188,147.952,0.01527116903,4,FALSE
2019,January,16,3,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,11.648,2,4.2224,5.824,0.3625,1,FALSE
2019,January,30,5,First Class,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,50.784,2,17.7744,25.392,0.35,1,FALSE
2019,February,21,8,Second Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,18.56,4,6.496,4.64,0.35,1,FALSE
2019,February,21,8,Second Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,31.248,7,10.9368,4.464,0.35,1,FALSE
2019,March,15,11,First Class,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,4.544,2,1.6472,2.272,0.3625,1,FALSE
2019,April,12,15,First Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,36.624,3,13.734,12.208,0.375,2,FALSE
2019,April,19,16,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,5.84,1,1.971,5.84,0.3375,2,FALSE
2019,April,19,16,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,9.336,3,3.2676,3.112,0.35,2,FALSE
2019,April,24,17,First Class,Consumer,United States,Riverside,California,West,Office Supplies,Binders,3.984,1,1.3944,3.984,0.35,2,FALSE
2019,June,5,23,First Class,Consumer,United States,Santa Clara,California,West,Office Supplies,Binders,21.552,6,7.0044,3.592,0.325,2,FALSE
2019,June,20,25,First Class,Consumer,United States,Pasadena,California,West,Office Supplies,Binders,17.712,3,6.4206,5.904,0.3625,2,FALSE
2019,June,28,26,Same Day,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,7.752,3,2.8101,2.584,0.3625,2,FALSE
2019,June,28,26,Same Day,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,33.568,2,11.7488,16.784,0.35,2,FALSE
2019,August,2,31,Second Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,12.544,2,4.704,6.272,0.375,3,FALSE
2019,September,5,36,First Class,Consumer,United States,Redondo Beach,California,West,Office Supplies,Binders,11.68,2,3.942,5.84,0.3375,3,FALSE
2019,September,9,37,Second Class,Consumer,United States,Stockton,California,West,Office Supplies,Binders,55.36,4,18.684,13.84,0.3375,3,FALSE
2019,September,10,37,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,276.784,2,89.9548,138.392,0.325,3,FALSE
2019,September,19,38,Second Class,Home Office,United States,San Francisco,California,West,Office Supplies,Binders,11.952,3,4.1832,3.984,0.35,3,FALSE
2019,October,17,42,First Class,Home Office,United States,San Francisco,California,West,Office Supplies,Binders,18.16,5,6.583,3.632,0.3625,4,FALSE
2019,October,28,44,First Class,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,49.536,3,17.3376,16.512,0.35,4,FALSE
2019,October,29,44,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,11.744,1,3.8168,11.744,0.325,4,FALSE
2019,November,5,45,First Class,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,53.248,2,19.968,26.624,0.375,4,FALSE
2019,November,7,45,First Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,37.44,4,11.7,9.36,0.3125,4,FALSE
2019,November,7,45,First Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,26.976,4,8.7672,6.744,0.325,4,FALSE
2019,November,15,46,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,1016.792,1,381.297,1016.792,0.375,4,FALSE
2019,November,15,46,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,38.136,7,13.3476,5.448,0.35,4,FALSE
2019,November,16,46,First Class,Consumer,United States,Roseville,California,West,Office Supplies,Binders,8.32,5,2.808,1.664,0.3375,4,FALSE
2019,November,18,47,Same Day,Consumer,United States,Concord,California,West,Office Supplies,Binders,61.12,5,22.156,12.224,0.3625,4,FALSE
2019,December,9,50,First Class,Corporate,United States,Stockton,California,West,Office Supplies,Binders,273.92,8,99.296,34.24,0.3625,4,FALSE
2019,December,11,50,Same Day,Consumer,United States,Anaheim,California,West,Office Supplies,Binders,209.6,5,68.12,41.92,0.325,4,FALSE
2019,December,11,50,Same Day,Consumer,United States,Anaheim,California,West,Office Supplies,Binders,122.688,9,39.8736,13.632,0.325,4,FALSE
2019,December,11,50,Same Day,Consumer,United States,Anaheim,California,West,Office Supplies,Binders,35.808,3,11.19,11.936,0.3125,4,FALSE
2019,December,11,50,Same Day,Consumer,United States,Anaheim,California,West,Office Supplies,Binders,5.872,2,2.1286,2.936,0.3625,4,FALSE
2019,December,30,53,Same Day,Home Office,United States,Los Angeles,California,West,Office Supplies,Binders,6.384,1,2.1546,6.384,0.3375,4,FALSE
2020,February,11,7,Second Class,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,840.336,7,7.7343,120.048,0.009203818473,1,FALSE
2020,March,17,12,Second Class,Consumer,United States,Lancaster,California,West,Office Supplies,Binders,124.456,2,5.8914,62.228,0.04733721154,1,FALSE
2020,March,19,12,Second Class,Consumer,United States,Fresno,California,West,Office Supplies,Binders,128.624,2,5.1184,64.312,0.03979350666,1,FALSE
2020,March,19,12,First Class,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,97.824,6,6.6906,16.304,0.06839425908,1,FALSE
2020,March,19,12,Second Class,Consumer,United States,Fresno,California,West,Office Supplies,Binders,153.496,7,9.2799,21.928,0.06045695002,1,FALSE
2020,March,21,12,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,116.544,2,2.8836,58.272,0.02474258649,1,FALSE
2020,March,21,12,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,129.896,3,3.9498,43.29866667,0.03040740285,1,FALSE
2020,March,25,13,First Class,Consumer,United States,Fresno,California,West,Office Supplies,Binders,205.92,4,62.748,51.48,0.3047202797,1,FALSE
2020,April,23,17,Second Class,Consumer,United States,Pasadena,California,West,Office Supplies,Binders,113.88,6,30.186,18.98,0.2650684932,2,FALSE
2020,April,25,17,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,104.904,2,4.5188,52.452,0.04307557386,2,FALSE
2020,June,17,25,First Class,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,187.312,3,17.9592,62.43733333,0.09587853421,2,FALSE
2020,June,29,27,First Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,943.92,5,302.373,188.784,0.3203375286,2,FALSE
2020,July,23,30,First Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,99.192,3,5.5071,33.064,0.05551959835,3,FALSE
2020,August,1,31,Second Class,Corporate,United States,Salinas,California,West,Office Supplies,Binders,161.896,2,18.5274,80.948,0.1144401344,3,FALSE
2020,August,20,34,Second Class,Consumer,United States,Fresno,California,West,Office Supplies,Binders,259.12,5,77.714,51.824,0.2999150973,3,FALSE
2020,August,21,34,First Class,Consumer,United States,Oakland,California,West,Office Supplies,Binders,154.144,9,42.4647,17.12711111,0.2754872068,3,FALSE
2020,August,27,35,Second Class,Corporate,United States,Inglewood,California,West,Office Supplies,Binders,855.568,2,294.5488,427.784,0.3442728106,3,FALSE
2020,September,2,36,Second Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Binders,173.92,5,46.225,34.784,0.2657831187,3,FALSE
2020,September,4,36,Second Class,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,119.344,6,4.3368,19.89066667,0.03633865129,3,FALSE
2020,September,10,37,Same Day,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,113.184,2,2.245,56.592,0.019834959,3,FALSE
2020,September,26,39,Same Day,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,947.176,3,314.2719,315.7253333,0.331798842,3,FALSE
2020,September,26,39,Same Day,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,90.04,3,5.538,30.01333333,0.06150599733,3,FALSE
2020,September,29,40,First Class,Consumer,United States,Bakersfield,California,West,Office Supplies,Binders,149.672,2,16.3352,74.836,0.1091399861,3,FALSE
2020,October,1,40,First Class,Consumer,United States,San Jose,California,West,Office Supplies,Binders,73.44,1,0.504,73.44,0.006862745098,4,FALSE
2020,October,1,40,First Class,Consumer,United States,San Jose,California,West,Office Supplies,Binders,152.776,13,20.8494,11.752,0.136470388,4,FALSE
2020,October,12,42,First Class,Home Office,United States,San Francisco,California,West,Office Supplies,Binders,123.84,5,36.917,24.768,0.2981023902,4,FALSE
2020,October,20,43,Second Class,Corporate,United States,Woodland,California,West,Office Supplies,Binders,127.928,4,7.5864,31.982,0.05930210744,4,FALSE
2020,November,2,45,Second Class,Home Office,United States,Danville,California,West,Office Supplies,Binders,622.352,6,206.6232,103.7253333,0.3320037535,4,FALSE
2020,November,12,46,First Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,94.016,4,4.9056,23.504,0.05217835262,4,FALSE
2020,November,20,47,Second Class,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,122.056,7,27.3182,17.43657143,0.2238169365,4,FALSE
2020,December,2,49,Same Day,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,104.456,2,22.5732,52.228,0.2161024738,4,FALSE
2020,December,2,49,Same Day,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,132.024,6,3.1584,22.004,0.0239229231,4,FALSE
2020,December,16,51,Second Class,Corporate,United States,Oceanside,California,West,Office Supplies,Binders,318.32,5,8.208,63.664,0.02578537321,4,FALSE
2020,December,16,51,Second Class,Corporate,United States,Sunnyvale,California,West,Office Supplies,Binders,318.984,2,2.244,159.492,0.007034835603,4,FALSE
2020,December,17,51,First Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Binders,431.808,2,4.2804,215.904,0.009912738995,4,FALSE
2020,December,18,51,Second Class,Consumer,United States,Encinitas,California,West,Office Supplies,Binders,455.672,2,16.3352,227.836,0.03584859285,4,FALSE
2020,December,19,51,Second Class,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,488.672,2,11.46,244.336,0.02345131295,4,FALSE
2020,December,24,52,First Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Binders,471.48,3,33.93,157.16,0.07196487656,4,FALSE
2019,May,5,19,First Class,Consumer,United States,Encinitas,California,West,Office Supplies,Binders,6.72,5,2.352,1.344,0.35,2,TRUE
2019,August,4,32,Second Class,Corporate,United States,Sacramento,California,West,Office Supplies,Binders,20.952,3,7.0713,6.984,0.3375,3,TRUE
2019,August,4,32,Second Class,Corporate,United States,Sacramento,California,West,Office Supplies,Binders,11.784,3,3.9771,3.928,0.3375,3,TRUE
2019,September,8,37,Second Class,Home Office,United States,Lancaster,California,West,Office Supplies,Binders,33.024,2,11.5584,16.512,0.35,3,TRUE
2019,September,8,37,Second Class,Home Office,United States,Lancaster,California,West,Office Supplies,Binders,67.136,4,23.4976,16.784,0.35,3,TRUE
2019,October,20,43,First Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,19.296,3,6.03,6.432,0.3125,4,TRUE
2019,November,10,46,First Class,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,70.008,3,24.5028,23.336,0.35,4,TRUE
2019,November,10,46,First Class,Home Office,United States,San Francisco,California,West,Office Supplies,Binders,13.216,4,4.4604,3.304,0.3375,4,TRUE
2019,November,10,46,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,5.184,3,1.8144,1.728,0.35,4,TRUE
2019,April,9,15,Second Class,Home Office,United States,Detroit,Michigan,Central,Office Supplies,Binders,5.28,2,2.4288,2.64,0.46,2,FALSE
2019,May,20,21,First Class,Home Office,United States,Colorado Springs,Colorado,West,Office Supplies,Binders,40.635,7,-32.508,5.805,-0.8,2,FALSE
2019,June,12,24,Second Class,Home Office,United States,Houston,Texas,Central,Office Supplies,Binders,1.524,2,-2.667,0.762,-1.75,2,FALSE
